,index,th,x,y
401,402,-0.6548160814246942,3.3477229501538037,-0.9305329174986527
402,403,-0.6578756980362424,3.3568661030708316,-0.9375527719223811
403,404,-0.6609461113998577,3.3660000383215807,-0.9446118796637422
404,405,-0.6640195526859344,3.375121086302922,-0.9517057067470402
405,406,-0.6671004659659611,3.384229120795851,-0.9588343442577334
406,407,-0.6701875617963544,3.393326269025686,-0.9660007328772948
407,408,-0.6732795501016867,3.4024068395954536,-0.9731979168322178
408,409,-0.676376635709722,3.411481079928865,-0.9804390189634222
409,410,-0.6794862512354491,3.420533116203086,-0.9877044252340804
410,411,-0.6825948911774042,3.429576366510855,-0.9950111301080733
411,412,-0.6857137257279162,3.4386034352013346,-1.0023502056026934
412,413,-0.6888349810113824,3.4476225661372055,-1.0097319876909532
413,414,-0.6919665856396594,3.4566258391159925,-1.0171470028376515
414,415,-0.6950965271358537,3.465611878980581,-1.0245938845192424
415,416,-0.6982404597911785,3.474588489818276,-1.0320822653215642
416,417,-0.7013868683935959,3.4835515359729063,-1.0396073688912835
417,418,-0.7045386939454416,3.492497707789873,-1.0471655151872379
418,419,-0.7076943902261993,3.501429433522948,-1.054759841924992
419,420,-0.7108593895606022,3.510347124963744,-1.0623910627212012
420,421,-0.7140259131015952,3.5192496326871074,-1.070058069605719
421,422,-0.7171996412027069,3.5281404717336584,-1.077765145415098
422,423,-0.7203805207243503,3.537015668584543,-1.0855079151590457
